fact_id,product_id,time_id,price,original_price,discount_percentage,availability,stock_level,rating,review_count,sales_velocity,is_trending
15199,179,79,14.43,14.43,0.0,In Stock,498,3.95,4419,62.51,False
15200,179,80,14.23,14.23,0.0,In Stock,315,4.11,2085,82.81,False
15201,179,81,15.19,15.19,0.0,In Stock,124,4.21,4720,105.65,False
15202,179,82,16.2,16.2,0.0,In Stock,328,4.16,3783,138.57,False
15203,179,83,14.91,14.91,0.0,Low Stock,5,3.83,4361,99.4,False
15204,179,84,11.12,15.81,29.64,In Stock,488,3.73,5972,104.97,True
15205,179,85,13.78,13.78,0.0,In Stock,31,4.01,6473,22.39,False
15206,179,86,13.53,13.53,0.0,In Stock,209,4.01,69,96.6,False
15207,179,87,14.9,14.9,0.0,Low Stock,16,4.04,4061,110.71,False
15208,179,88,15.8,15.8,0.0,In Stock,161,4.18,5840,66.78,False
15209,179,89,13.87,13.87,0.0,Out of Stock,3,3.79,6492,19.29,False
15210,179,90,15.4,15.4,0.0,In Stock,447,4.3,1023,59.55,False
15211,180,1,129.4,129.4,0.0,In Stock,313,3.69,955,133.64,False
15212,180,2,130.14,130.14,0.0,Low Stock,20,3.79,6758,45.19,False
15213,180,3,132.8,132.8,0.0,In Stock,223,3.88,2115,71.65,False
15214,180,4,153.9,153.9,0.0,In Stock,193,3.69,1839,74.95,False
15215,180,5,140.92,140.92,0.0,In Stock,96,4.23,913,147.49,False
15216,180,6,158.99,158.99,0.0,In Stock,491,3.9,2159,127.29,False
15217,180,7,141.1,141.1,0.0,In Stock,155,3.78,7810,136.47,False
15218,180,8,133.07,133.07,0.0,In Stock,166,4.09,3955,16.75,False
15219,180,9,144.7,144.7,0.0,In Stock,216,4.21,3057,54.24,False
15220,180,10,157.43,157.43,0.0,In Stock,113,3.95,1383,82.7,False
15221,180,11,133.86,133.86,0.0,In Stock,161,3.65,699,99.48,False
15222,180,12,145.36,145.36,0.0,In Stock,209,4.08,4071,75.98,False
15223,180,13,136.66,136.66,0.0,In Stock,110,4.09,4830,22.99,False
15224,180,14,159.56,159.56,0.0,In Stock,151,4.05,7531,133.1,False
15225,180,15,106.42,130.15,18.23,In Stock,332,3.83,7831,6.98,False
15226,180,16,144.59,144.59,0.0,In Stock,216,3.73,5069,31.74,False
15227,180,17,159.31,159.31,0.0,In Stock,235,4.17,580,49.18,False
15228,180,18,157.82,157.82,0.0,In Stock,70,4.05,6109,106.78,False
15229,180,19,145.17,145.17,0.0,In Stock,347,4.18,247,35.16,False
15230,180,20,154.07,154.07,0.0,In Stock,173,3.9,1943,18.5,False
15231,180,21,139.71,139.71,0.0,In Stock,359,4.15,6700,132.62,False
15232,180,22,135.98,135.98,0.0,In Stock,341,4.25,6898,42.06,False
15233,180,23,128.89,128.89,0.0,Pre-Order,14,3.72,3780,58.61,False
15234,180,24,135.36,135.36,0.0,In Stock,66,3.97,6330,29.75,False
15235,180,25,147.18,147.18,0.0,In Stock,498,3.84,2467,14.1,False
15236,180,26,146.27,146.27,0.0,In Stock,284,4.25,3119,102.76,False
15237,180,27,158.82,158.82,0.0,In Stock,425,3.85,6723,60.42,False
15238,180,28,146.7,146.7,0.0,In Stock,496,3.9,3118,90.62,False
15239,180,29,131.05,131.05,0.0,In Stock,60,3.76,2786,147.8,False
15240,180,30,145.34,145.34,0.0,In Stock,260,3.65,4941,143.79,False
15241,180,31,140.91,140.91,0.0,In Stock,191,3.61,5528,13.85,False
15242,180,32,158.15,158.15,0.0,In Stock,130,3.89,3179,17.58,False
15243,180,33,134.08,134.08,0.0,In Stock,467,3.68,543,120.81,False
15244,180,34,132.54,132.54,0.0,Low Stock,17,3.66,1721,33.3,False
15245,180,35,126.96,126.96,0.0,In Stock,434,4.09,110,62.8,False
15246,180,36,122.16,122.16,0.0,In Stock,460,4.19,555,32.44,False
15247,180,37,139.0,139.0,0.0,In Stock,65,4.18,1266,106.51,False
15248,180,38,144.43,144.43,0.0,In Stock,24,4.18,595,42.76,False
15249,180,39,79.63,143.48,44.5,In Stock,145,4.05,799,90.71,True
15250,180,40,142.45,142.45,0.0,In Stock,186,3.85,6346,98.56,False
15251,180,41,139.25,139.25,0.0,In Stock,61,4.07,1044,66.64,False
15252,180,42,147.31,147.31,0.0,In Stock,326,3.94,5032,145.55,False
15253,180,43,125.44,125.44,0.0,In Stock,367,3.85,3178,73.22,False
15254,180,44,127.94,127.94,0.0,In Stock,414,3.69,1783,130.3,False
15255,180,45,96.81,152.55,36.54,In Stock,251,4.22,2836,16.26,True
15256,180,46,144.13,144.13,0.0,In Stock,307,3.77,157,108.29,False
15257,180,47,108.64,148.88,27.03,In Stock,290,3.71,4964,36.08,True
15258,180,48,141.36,141.36,0.0,In Stock,80,4.17,7197,109.82,False
15259,180,49,156.73,156.73,0.0,In Stock,235,3.62,3086,49.06,False
15260,180,50,133.07,133.07,0.0,Low Stock,2,4.02,4587,92.24,False
15261,180,51,132.77,132.77,0.0,In Stock,171,3.76,2615,80.77,False
15262,180,52,139.99,139.99,0.0,In Stock,136,3.91,1027,22.45,False
15263,180,53,153.57,153.57,0.0,In Stock,249,4.15,6648,100.96,False
15264,180,54,140.47,140.47,0.0,Low Stock,18,4.1,3451,89.52,False
15265,180,55,149.0,149.0,0.0,Low Stock,18,4.15,7899,86.01,False
15266,180,56,142.38,142.38,0.0,In Stock,316,4.05,7823,80.59,False
15267,180,57,105.08,137.58,23.62,In Stock,108,3.81,1790,98.62,True
15268,180,58,135.47,135.47,0.0,Pre-Order,12,3.87,1976,7.46,False
15269,180,59,157.05,157.05,0.0,In Stock,35,4.26,1365,149.74,False
15270,180,60,131.9,131.9,0.0,Pre-Order,8,4.2,6667,144.76,False
15271,180,61,149.95,149.95,0.0,Low Stock,19,3.97,875,8.14,False
15272,180,62,83.19,142.45,41.6,Pre-Order,5,3.75,4627,82.42,True
15273,180,63,147.81,147.81,0.0,In Stock,50,4.11,1043,106.28,False
15274,180,64,121.77,121.77,0.0,In Stock,25,4.28,7256,128.54,False
15275,180,65,79.21,121.02,34.55,Low Stock,20,4.14,4696,59.03,True
15276,180,66,131.15,131.15,0.0,In Stock,355,3.84,4982,54.45,False
15277,180,67,127.25,127.25,0.0,In Stock,392,4.09,6929,78.62,False
15278,180,68,137.65,137.65,0.0,In Stock,240,3.87,109,10.42,False
15279,180,69,136.25,136.25,0.0,In Stock,158,3.77,3313,117.16,False
15280,180,70,126.84,126.84,0.0,In Stock,234,3.83,1002,78.29,False
15281,180,71,137.89,137.89,0.0,In Stock,233,3.62,5399,95.93,False
15282,180,72,117.09,117.09,0.0,In Stock,328,4.04,6758,9.14,False
15283,180,73,146.81,146.81,0.0,Low Stock,19,4.16,5117,59.54,False
15284,180,74,143.98,143.98,0.0,In Stock,449,4.23,5110,33.15,False
15285,180,75,124.38,124.38,0.0,In Stock,19,3.8,3083,128.19,False
15286,180,76,146.42,146.42,0.0,In Stock,367,3.77,1063,23.54,False
15287,180,77,142.13,142.13,0.0,Pre-Order,1,3.62,6525,139.8,False
15288,180,78,135.28,135.28,0.0,In Stock,480,3.73,6007,64.68,False
15289,180,79,133.87,133.87,0.0,In Stock,63,3.9,3279,101.95,False
15290,180,80,132.51,132.51,0.0,In Stock,298,4.27,2393,119.88,False
15291,180,81,141.02,141.02,0.0,In Stock,53,4.11,3773,73.51,False
15292,180,82,130.91,130.91,0.0,In Stock,204,4.09,1789,105.5,False
15293,180,83,75.1,135.24,44.47,Low Stock,13,4.22,6323,34.63,True
15294,180,84,124.51,124.51,0.0,In Stock,345,3.77,708,129.82,False
15295,180,85,124.91,124.91,0.0,In Stock,99,4.2,933,132.86,False
15296,180,86,132.97,132.97,0.0,In Stock,196,3.72,3702,98.99,False
15297,180,87,141.7,141.7,0.0,In Stock,452,3.94,1268,22.38,False
15298,180,88,140.24,140.24,0.0,Low Stock,12,3.78,6212,147.8,False
15299,180,89,147.7,147.7,0.0,Low Stock,10,4.02,4295,39.22,False
15300,180,90,141.0,141.0,0.0,In Stock,36,4.13,5117,125.18,False
15301,181,1,32.71,32.71,0.0,In Stock,416,3.76,3124,10.58,False
15302,181,2,27.21,27.21,0.0,In Stock,144,3.74,1134,26.56,False
15303,181,3,20.57,29.7,30.75,In Stock,76,4.0,5136,124.67,True
15304,181,4,32.15,32.15,0.0,In Stock,74,4.16,3561,141.07,False
15305,181,5,19.9,31.35,36.54,In Stock,341,3.77,2491,25.77,True
15306,181,6,32.43,32.43,0.0,In Stock,301,4.24,3455,131.61,False
15307,181,7,30.42,30.42,0.0,Low Stock,11,4.15,7546,137.43,False
15308,181,8,29.92,29.92,0.0,Low Stock,13,3.88,6117,34.6,False
15309,181,9,29.59,29.59,0.0,In Stock,179,4.01,6367,95.79,False
15310,181,10,31.38,31.38,0.0,Low Stock,6,3.86,5198,131.12,False
15311,181,11,33.92,33.92,0.0,In Stock,173,3.85,5654,52.81,False
15312,181,12,31.05,31.05,0.0,Low Stock,10,3.75,6263,6.36,False
15313,181,13,31.53,31.53,0.0,In Stock,286,3.95,2850,72.3,False
15314,181,14,29.51,29.51,0.0,In Stock,473,4.07,4136,109.14,False
15315,181,15,29.83,29.83,0.0,In Stock,419,3.93,4152,32.19,False
15316,181,16,29.72,29.72,0.0,In Stock,452,4.17,7604,104.36,False
15317,181,17,30.64,30.64,0.0,In Stock,282,3.86,2996,133.74,False
15318,181,18,34.82,34.82,0.0,Low Stock,9,4.05,1053,12.4,False
15319,181,19,29.8,29.8,0.0,In Stock,152,4.11,1861,113.99,False
15320,181,20,33.28,33.28,0.0,In Stock,221,4.13,5184,83.95,False
15321,181,21,22.97,33.86,32.17,In Stock,77,4.03,4837,38.71,True
15322,181,22,28.23,28.23,0.0,Out of Stock,17,3.71,607,84.48,False
15323,181,23,27.39,27.39,0.0,In Stock,356,3.87,677,135.01,False
15324,181,24,24.57,33.6,26.87,In Stock,97,4.07,5581,138.58,True
15325,181,25,29.33,29.33,0.0,In Stock,322,4.08,4153,142.57,False
15326,181,26,32.72,32.72,0.0,In Stock,86,3.83,148,136.11,False
15327,181,27,34.29,34.29,0.0,In Stock,351,4.27,3840,13.56,False
15328,181,28,31.06,31.06,0.0,In Stock,254,3.84,2055,146.86,False
15329,181,29,30.26,30.26,0.0,In Stock,300,4.2,6573,81.34,False
15330,181,30,19.16,31.88,39.91,Pre-Order,10,4.18,4728,78.28,True
15331,181,31,32.7,32.7,0.0,In Stock,424,4.22,2297,91.54,False
15332,181,32,31.4,31.4,0.0,Pre-Order,8,4.12,4095,11.73,False
15333,181,33,32.56,32.56,0.0,In Stock,340,4.04,6283,6.61,False
15334,181,34,26.01,31.69,17.93,Out of Stock,18,3.86,5677,17.75,False
15335,181,35,32.66,32.66,0.0,In Stock,127,3.91,2728,32.06,False
15336,181,36,29.96,29.96,0.0,Pre-Order,4,3.97,4149,65.29,False
15337,181,37,27.8,27.8,0.0,In Stock,131,3.82,4054,82.28,False
15338,181,38,29.77,29.77,0.0,Low Stock,2,4.04,2737,147.69,False
15339,181,39,30.52,30.52,0.0,In Stock,408,3.64,5191,51.05,False
15340,181,40,31.38,31.38,0.0,Low Stock,11,4.08,2397,57.4,False
15341,181,41,29.22,29.22,0.0,In Stock,366,4.22,2369,85.54,False
15342,181,42,30.84,30.84,0.0,Pre-Order,9,3.95,6408,25.17,False
15343,181,43,25.73,25.73,0.0,Low Stock,7,3.74,2087,83.83,False
15344,181,44,27.04,27.04,0.0,In Stock,30,3.73,195,52.81,False
15345,181,45,29.76,29.76,0.0,In Stock,81,3.86,6474,49.29,False
15346,181,46,32.86,32.86,0.0,In Stock,185,3.94,6077,129.23,False
15347,181,47,28.12,28.12,0.0,In Stock,13,3.61,7646,52.77,False
15348,181,48,31.54,31.54,0.0,In Stock,480,4.1,4528,46.79,False
15349,181,49,19.37,27.76,30.2,In Stock,304,4.2,6999,76.23,True
15350,181,50,28.85,28.85,0.0,In Stock,300,4.1,7853,141.21,False
15351,181,51,22.22,26.29,15.48,In Stock,285,4.27,5994,144.11,False
15352,181,52,31.48,31.48,0.0,In Stock,225,3.96,7835,16.28,False
15353,181,53,33.7,33.7,0.0,In Stock,451,4.12,5720,63.15,False
15354,181,54,28.53,28.53,0.0,In Stock,305,3.82,2733,107.68,False
15355,181,55,20.49,29.5,30.54,In Stock,51,4.25,1187,146.21,True
15356,181,56,23.47,31.84,26.28,Low Stock,4,3.63,6033,43.07,True
15357,181,57,28.22,28.22,0.0,In Stock,80,4.06,6775,17.0,False
15358,181,58,17.61,30.28,41.83,In Stock,155,3.89,4193,30.37,True
15359,181,59,33.36,33.36,0.0,In Stock,470,4.08,2989,26.03,False
15360,181,60,31.38,31.38,0.0,In Stock,463,4.0,3468,26.6,False
15361,181,61,31.76,31.76,0.0,In Stock,348,4.01,3976,23.28,False
15362,181,62,28.05,28.05,0.0,In Stock,249,3.61,7993,125.79,False
15363,181,63,31.72,31.72,0.0,In Stock,419,3.68,1489,19.74,False
15364,181,64,19.55,28.42,31.22,Low Stock,18,4.19,6824,79.44,True
15365,181,65,18.81,27.19,30.81,In Stock,367,4.21,7002,110.35,True
15366,181,66,26.87,26.87,0.0,In Stock,409,3.71,4572,125.28,False
15367,181,67,27.9,27.9,0.0,In Stock,317,3.86,7384,62.0,False
15368,181,68,31.43,31.43,0.0,In Stock,454,4.21,2911,148.23,False
15369,181,69,16.35,27.87,41.33,In Stock,452,4.01,2919,120.37,True
15370,181,70,28.43,28.43,0.0,In Stock,195,4.29,5994,131.75,False
15371,181,71,25.43,25.43,0.0,In Stock,308,3.84,7489,128.07,False
15372,181,72,21.21,26.76,20.74,In Stock,393,3.6,5725,6.06,True
15373,181,73,29.45,29.45,0.0,In Stock,262,4.19,2922,7.61,False
15374,181,74,27.73,27.73,0.0,Low Stock,6,3.86,1897,43.33,False
15375,181,75,28.21,28.21,0.0,In Stock,159,3.65,5070,89.76,False
15376,181,76,30.03,30.03,0.0,In Stock,136,4.07,7743,95.65,False
15377,181,77,29.93,29.93,0.0,In Stock,19,4.06,4530,41.33,False
15378,181,78,27.88,27.88,0.0,In Stock,478,3.68,2141,58.86,False
15379,181,79,24.49,24.49,0.0,In Stock,36,3.83,1415,140.0,False
15380,181,80,26.73,26.73,0.0,In Stock,179,3.8,4514,16.59,False
15381,181,81,31.14,31.14,0.0,In Stock,41,3.95,991,132.1,False
15382,181,82,31.01,31.01,0.0,In Stock,368,4.27,2077,122.24,False
15383,181,83,30.78,30.78,0.0,In Stock,182,4.06,5770,11.85,False
15384,181,84,27.66,27.66,0.0,Out of Stock,14,3.63,7930,101.57,False
15385,181,85,30.03,30.03,0.0,In Stock,149,3.89,2857,23.48,False
15386,181,86,23.21,27.73,16.3,Low Stock,16,4.23,3892,50.92,False
15387,181,87,21.28,26.68,20.23,In Stock,481,4.27,5888,103.0,True
15388,181,88,30.8,30.8,0.0,Low Stock,13,4.16,7112,78.99,False
15389,181,89,30.29,30.29,0.0,In Stock,471,3.96,419,111.16,False
15390,181,90,30.89,30.89,0.0,In Stock,19,3.67,3391,64.63,False
15391,182,1,39.66,47.34,16.22,In Stock,223,4.14,5491,15.52,False
15392,182,2,35.81,44.44,19.41,In Stock,137,4.12,3442,114.58,False
15393,182,3,54.08,54.08,0.0,In Stock,186,3.92,6209,53.14,False
15394,182,4,53.14,53.14,0.0,In Stock,297,4.02,6824,104.68,False
15395,182,5,48.88,48.88,0.0,In Stock,70,3.98,4939,69.69,False
15396,182,6,53.41,53.41,0.0,In Stock,145,4.15,2715,113.74,False
15397,182,7,54.75,54.75,0.0,In Stock,166,3.69,7286,86.15,False
15398,182,8,51.21,51.21,0.0,In Stock,242,4.18,5420,142.89,False
15399,182,9,53.39,53.39,0.0,In Stock,405,3.87,926,41.93,False
15400,182,10,48.36,48.36,0.0,In Stock,279,3.86,4088,138.8,False
15401,182,11,53.23,53.23,0.0,Low Stock,10,4.3,3741,74.38,False
15402,182,12,50.75,50.75,0.0,Out of Stock,17,4.16,6078,148.71,False
15403,182,13,32.47,52.97,38.7,Low Stock,11,4.22,5380,132.04,True
15404,182,14,52.98,52.98,0.0,In Stock,194,3.96,6520,134.62,False
15405,182,15,51.59,51.59,0.0,In Stock,308,3.88,7359,110.99,False
15406,182,16,50.75,50.75,0.0,Pre-Order,14,3.65,7058,84.32,False
15407,182,17,53.66,53.66,0.0,In Stock,87,3.85,1188,16.43,False
15408,182,18,55.59,55.59,0.0,In Stock,485,3.68,6642,8.68,False
15409,182,19,50.98,50.98,0.0,In Stock,62,3.74,2899,93.91,False
15410,182,20,58.2,58.2,0.0,In Stock,496,3.76,416,22.93,False
15411,182,21,52.21,52.21,0.0,In Stock,333,4.22,7681,142.99,False
15412,182,22,40.9,51.35,20.36,Pre-Order,9,4.05,2783,30.2,True
15413,182,23,51.68,51.68,0.0,In Stock,280,3.79,2931,147.76,False
15414,182,24,49.79,49.79,0.0,In Stock,117,4.25,3122,83.11,False
15415,182,25,51.24,51.24,0.0,In Stock,428,3.72,3404,59.49,False
15416,182,26,58.4,58.4,0.0,In Stock,429,3.73,742,146.08,False
15417,182,27,53.06,53.06,0.0,In Stock,122,4.3,6666,75.77,False
15418,182,28,52.67,52.67,0.0,In Stock,443,3.75,5312,15.74,False
15419,182,29,52.54,52.54,0.0,In Stock,494,4.24,7454,30.21,False
15420,182,30,51.19,51.19,0.0,In Stock,141,4.17,7386,69.99,False
15421,182,31,51.25,51.25,0.0,Pre-Order,11,3.71,5517,44.73,False
15422,182,32,58.1,58.1,0.0,In Stock,109,3.9,5633,109.64,False
15423,182,33,36.52,46.52,21.5,In Stock,186,3.87,2174,82.85,True
15424,182,34,48.1,48.1,0.0,In Stock,158,4.24,2863,108.22,False
15425,182,35,53.25,53.25,0.0,In Stock,364,4.01,3031,122.59,False
15426,182,36,49.33,49.33,0.0,In Stock,492,4.12,6469,62.31,False
15427,182,37,44.48,44.48,0.0,In Stock,162,4.14,935,19.26,False
15428,182,38,52.9,52.9,0.0,In Stock,278,3.6,1229,66.83,False
15429,182,39,51.44,51.44,0.0,Pre-Order,7,4.24,800,95.07,False
15430,182,40,52.56,52.56,0.0,Low Stock,17,3.89,1325,9.03,False
15431,182,41,51.07,51.07,0.0,In Stock,15,3.73,7152,54.59,False
15432,182,42,41.92,49.41,15.17,In Stock,81,3.86,4055,6.65,False
15433,182,43,26.52,45.98,42.32,In Stock,304,4.1,160,119.55,True
15434,182,44,43.53,43.53,0.0,In Stock,445,3.93,1479,7.09,False
15435,182,45,51.5,51.5,0.0,In Stock,75,3.61,2503,31.02,False
15436,182,46,55.02,55.02,0.0,In Stock,66,4.06,1717,40.79,False
15437,182,47,53.86,53.86,0.0,Low Stock,19,4.15,5308,74.9,False
15438,182,48,46.39,46.39,0.0,In Stock,47,4.25,7364,77.26,False
15439,182,49,55.13,55.13,0.0,In Stock,230,3.91,510,72.71,False
15440,182,50,47.21,47.21,0.0,In Stock,492,4.01,7458,108.98,False
15441,182,51,51.65,51.65,0.0,In Stock,74,4.11,3230,39.29,False
15442,182,52,49.42,49.42,0.0,In Stock,78,4.23,6874,51.37,False
15443,182,53,55.12,55.12,0.0,In Stock,230,4.07,5885,127.18,False
15444,182,54,55.99,55.99,0.0,Low Stock,6,3.79,723,23.73,False
15445,182,55,50.84,50.84,0.0,In Stock,60,3.94,1082,88.85,False
15446,182,56,54.55,54.55,0.0,In Stock,242,4.26,1522,136.47,False
15447,182,57,51.34,51.34,0.0,Low Stock,19,4.22,559,12.61,False
15448,182,58,30.63,46.02,33.43,In Stock,257,3.79,3075,41.75,True
15449,182,59,50.93,50.93,0.0,Low Stock,2,4.27,1983,45.32,False
15450,182,60,48.38,48.38,0.0,In Stock,181,3.7,3530,22.6,False
15451,182,61,47.5,47.5,0.0,In Stock,408,4.06,7099,8.3,False
15452,182,62,48.15,48.15,0.0,In Stock,393,3.93,470,86.15,False
15453,182,63,48.65,48.65,0.0,In Stock,59,3.66,5882,40.52,False
15454,182,64,48.56,48.56,0.0,Low Stock,13,3.78,6922,20.11,False
15455,182,65,48.2,48.2,0.0,Low Stock,12,3.77,794,90.83,False
15456,182,66,45.13,45.13,0.0,In Stock,467,3.8,780,119.54,False
15457,182,67,35.06,52.23,32.86,In Stock,33,3.92,6443,135.71,True
15458,182,68,50.96,50.96,0.0,In Stock,102,3.87,7863,9.34,False
15459,182,69,48.88,48.88,0.0,In Stock,259,4.2,4547,113.18,False
15460,182,70,47.12,47.12,0.0,In Stock,283,3.85,6555,105.92,False
15461,182,71,46.51,46.51,0.0,Low Stock,7,4.26,1182,46.04,False
15462,182,72,41.39,41.39,0.0,In Stock,398,4.14,1398,12.87,False
15463,182,73,47.58,47.58,0.0,In Stock,432,4.25,1336,64.26,False
15464,182,74,51.77,51.77,0.0,In Stock,26,3.89,2632,52.27,False
15465,182,75,47.69,47.69,0.0,In Stock,485,3.92,2204,118.72,False
15466,182,76,49.8,49.8,0.0,In Stock,107,3.97,3250,45.92,False
15467,182,77,49.1,49.1,0.0,Low Stock,14,3.64,3403,96.18,False
15468,182,78,47.34,47.34,0.0,In Stock,154,3.92,4740,52.15,False
15469,182,79,43.41,43.41,0.0,In Stock,177,4.21,1095,31.92,False
15470,182,80,47.87,47.87,0.0,Out of Stock,17,3.83,3388,31.37,False
15471,182,81,51.65,51.65,0.0,Pre-Order,4,4.16,5229,6.09,False
15472,182,82,47.71,47.71,0.0,Low Stock,0,4.02,1738,116.8,False
15473,182,83,53.28,53.28,0.0,In Stock,106,4.16,3624,117.81,False
15474,182,84,54.28,54.28,0.0,Out of Stock,6,3.96,172,53.61,False
15475,182,85,46.65,46.65,0.0,Pre-Order,16,4.23,4725,14.94,False
15476,182,86,49.05,49.05,0.0,In Stock,186,3.85,1076,76.88,False
15477,182,87,51.41,51.41,0.0,Low Stock,1,3.83,7885,121.16,False
15478,182,88,51.67,51.67,0.0,In Stock,350,4.1,820,128.4,False
15479,182,89,44.75,44.75,0.0,In Stock,166,4.27,3761,107.38,False
15480,182,90,43.64,53.22,18.01,In Stock,116,3.78,4259,120.06,False
15481,183,1,79.55,79.55,0.0,Low Stock,17,4.02,6245,71.32,False
15482,183,2,75.63,75.63,0.0,In Stock,15,4.02,1749,147.43,False
15483,183,3,77.62,77.62,0.0,Low Stock,19,3.91,1011,78.31,False
15484,183,4,79.89,79.89,0.0,Low Stock,5,4.3,1900,11.2,False
15485,183,5,85.81,85.81,0.0,In Stock,367,4.07,228,41.25,False
15486,183,6,77.08,77.08,0.0,In Stock,114,3.76,127,148.6,False
15487,183,7,91.03,91.03,0.0,In Stock,265,3.71,4359,69.49,False
15488,183,8,75.28,75.28,0.0,In Stock,433,3.64,905,129.98,False
15489,183,9,77.3,77.3,0.0,In Stock,15,4.19,6098,27.81,False
15490,183,10,86.74,86.74,0.0,In Stock,230,3.89,2895,6.55,False
15491,183,11,82.66,82.66,0.0,In Stock,355,3.95,3272,108.37,False
15492,183,12,90.4,90.4,0.0,In Stock,302,4.05,4945,86.0,False
15493,183,13,88.57,88.57,0.0,In Stock,152,3.8,3170,93.49,False
15494,183,14,80.91,80.91,0.0,In Stock,16,4.14,930,92.21,False
15495,183,15,72.19,72.19,0.0,In Stock,429,3.74,5741,40.55,False
15496,183,16,76.64,76.64,0.0,Low Stock,1,3.95,5008,72.24,False
15497,183,17,90.4,90.4,0.0,Low Stock,0,4.15,3100,125.36,False
15498,183,18,90.41,90.41,0.0,In Stock,151,3.97,4785,15.7,False
15499,183,19,92.51,92.51,0.0,In Stock,339,4.21,7321,65.75,False
15500,183,20,85.63,85.63,0.0,In Stock,126,4.25,2177,27.39,False
15501,183,21,80.66,80.66,0.0,Low Stock,3,4.13,1025,82.08,False
15502,183,22,82.18,82.18,0.0,In Stock,116,4.16,4127,103.93,False
15503,183,23,72.75,72.75,0.0,In Stock,236,4.24,1463,49.89,False
15504,183,24,82.22,82.22,0.0,In Stock,202,3.67,4669,107.6,False
15505,183,25,80.77,80.77,0.0,Low Stock,8,3.77,3371,104.47,False
15506,183,26,87.64,87.64,0.0,In Stock,476,3.94,201,140.79,False
15507,183,27,80.46,80.46,0.0,Pre-Order,0,3.73,2681,113.32,False
15508,183,28,84.6,84.6,0.0,In Stock,102,3.99,458,64.42,False
15509,183,29,74.22,74.22,0.0,Out of Stock,7,3.88,3567,31.49,False
15510,183,30,87.77,87.77,0.0,Low Stock,16,3.61,2598,81.15,False
15511,183,31,86.49,86.49,0.0,In Stock,32,3.86,4805,149.73,False
15512,183,32,94.57,94.57,0.0,In Stock,295,4.09,5391,137.14,False
15513,183,33,84.44,84.44,0.0,In Stock,233,3.73,6359,72.69,False
15514,183,34,67.53,80.92,16.55,In Stock,180,3.76,3862,111.24,False
15515,183,35,86.5,86.5,0.0,In Stock,399,4.07,4163,47.42,False
15516,183,36,79.73,79.73,0.0,In Stock,288,4.19,5750,57.92,False
15517,183,37,73.73,73.73,0.0,Low Stock,17,4.06,4951,48.74,False
15518,183,38,73.88,73.88,0.0,Low Stock,9,3.69,4715,84.91,False
15519,183,39,65.63,80.44,18.42,In Stock,26,4.08,52,141.34,False
15520,183,40,87.73,87.73,0.0,In Stock,323,3.74,902,41.92,False
15521,183,41,79.97,79.97,0.0,In Stock,107,3.87,6107,88.37,False
15522,183,42,75.66,75.66,0.0,In Stock,286,4.06,6871,20.7,False
15523,183,43,68.67,68.67,0.0,In Stock,377,3.84,1026,125.94,False
15524,183,44,70.31,70.31,0.0,In Stock,165,3.97,6604,131.03,False
15525,183,45,86.59,86.59,0.0,In Stock,414,4.02,4175,133.15,False
15526,183,46,73.72,73.72,0.0,In Stock,278,3.88,3928,136.82,False
15527,183,47,75.2,75.2,0.0,In Stock,321,4.21,101,128.66,False
15528,183,48,89.71,89.71,0.0,In Stock,351,3.67,4091,129.09,False
15529,183,49,81.84,81.84,0.0,In Stock,222,4.0,5560,38.34,False
15530,183,50,77.2,77.2,0.0,In Stock,49,3.97,3707,13.41,False
15531,183,51,83.37,83.37,0.0,In Stock,366,3.78,7125,81.39,False
15532,183,52,59.57,84.17,29.23,In Stock,134,4.06,1867,116.91,True
15533,183,53,84.93,84.93,0.0,In Stock,249,3.95,3547,86.31,False
15534,183,54,84.84,84.84,0.0,In Stock,110,3.85,3605,105.85,False
15535,183,55,81.21,81.21,0.0,In Stock,274,3.87,2047,22.29,False
15536,183,56,90.19,90.19,0.0,In Stock,438,3.82,7416,15.57,False
15537,183,57,76.28,76.28,0.0,In Stock,262,3.92,5896,16.62,False
15538,183,58,77.45,77.45,0.0,In Stock,422,4.13,2917,147.84,False
15539,183,59,85.73,85.73,0.0,In Stock,91,3.62,1355,136.08,False
15540,183,60,56.73,78.22,27.47,In Stock,393,4.04,2371,111.3,True
15541,183,61,76.21,76.21,0.0,Out of Stock,10,3.97,2857,44.94,False
15542,183,62,78.1,78.1,0.0,In Stock,254,4.08,7638,38.74,False
15543,183,63,81.58,81.58,0.0,In Stock,445,3.93,912,19.3,False
15544,183,64,52.48,65.11,19.41,In Stock,411,4.2,6629,122.89,False
15545,183,65,73.89,73.89,0.0,In Stock,188,4.05,2699,56.85,False
